Date,Close,High,Low,Open,Volume
2016-09-20,183.6832733154297,184.6902506150678,183.64885246560053,184.53533709176185,69665300
2016-09-21,185.74884033203125,185.929572738373,183.70045217540002,184.3889872235101,110284400
2016-09-22,186.9193878173828,187.2206260935032,186.51488698283822,186.7644742806701,76678700
2016-09-23,185.89523315429688,186.6612252828128,185.80055937963897,186.52351558645233,73630900
2016-09-26,184.3890380859375,185.24108878772253,184.19107550457642,185.060356331527,89827300
2016-09-27,185.53367614746094,185.62833674914228,183.85536784384433,184.2254608538307,78494800
2016-09-28,186.45462036132812,186.60954701936402,184.79354183161627,185.7574832319582,87411000
2016-09-29,184.76768493652344,186.65254470412683,184.21685947713974,186.2480308210012,128070600
2016-09-30,186.16201782226562,186.86775695932013,185.35298985748946,185.6025771646541,117202900
2016-10-03,185.7144317626953,185.93820010253964,185.0775344578399,185.74886574280399,83512100
2016-10-04,184.76768493652344,186.05008140991256,184.17383670325754,185.82631308140867,119948100
2016-10-05,185.58535766601562,186.01569053589353,185.32715531754548,185.39601015265197,72816000
2016-10-06,185.7144317626953,185.93820010253964,184.81934527060238,185.3615556965167,62927400
2016-10-07,185.07757568359375,186.16202304241241,184.34601760227483,185.98989250167375,89788300
2016-10-10,186.04148864746094,186.50624231654774,185.89517706399442,186.04148864746094,51855000
2016-10-11,183.69187927246094,185.68002812749612,182.9603212862814,185.61117329361156,130367400
2016-10-12,183.93287658691406,184.45788320081567,183.33040007743736,183.82958777038615,73866100
2016-10-13,183.3303985595703,183.82958624838614,181.78121078436132,182.59884058410307,101357000
2016-10-14,183.4250946044922,184.77634624006126,183.34763783286186,184.31157934484307,93346200
2016-10-17,182.78817749023438,183.6574450810396,182.60743192282712,183.39924275590747,58275700
2016-10-18,183.93287658691406,184.44926813868696,183.55418156931728,184.3890283673693,76869700
2016-10-19,184.42349243164062,184.73333268839244,183.83824590928702,184.19972402004421,66519200
2016-10-20,184.07919311523438,184.63862059448954,183.4164768166839,184.07057805287485,73639800
2016-10-21,184.16522216796875,184.25129398140854,183.11520908103483,184.07916348724387,89089100
2016-10-24,184.94847106933594,185.31856418801223,184.5955949436189,185.04314483153522,60146600
2016-10-25,184.32882690429688,185.02596423000742,184.16529827081507,184.76776181570565,66542300
2016-10-26,183.95872497558594,184.54397145455385,183.2615746000359,183.50257312206134,75705500
2016-10-27,183.46810913085938,184.71607179270015,183.39065236825994,184.68165094245037,77220200
2016-10-28,182.92587280273438,184.12219753962472,182.21153186482982,183.4422774495756,140623200
2016-10-31,182.9344940185547,183.48531953178232,182.77096543712963,183.2615380486886,61272500
2016-11-01,181.60906982421875,183.31319741452177,180.39554113336976,183.26154643956252,122781800
2016-11-02,180.5160675048828,181.6865736341625,180.07711949845344,181.2992634796144,103330800
2016-11-03,179.68980407714844,180.94638191937483,179.4143978510756,180.73121547008878,88939300
2016-11-04,179.4918670654297,180.64515616171005,179.3455554456973,179.80170729919203,109122100
2016-11-07,183.45091247558594,183.48534646236945,179.49185762215603,179.49185762215603,109794900
2016-11-08,184.2771453857422,184.84518793607123,182.78819730628936,183.0550015891877,106772100
2016-11-09,186.23081970214844,186.85049996137897,182.75372345505315,182.77954237146156,258429000
2016-11-10,186.695556640625,187.89188114722228,185.23242793318215,187.02261372951352,172113300
2016-11-11,186.26524353027344,186.5062288424219,185.3185192704658,185.97262038448096,100552700
2016-11-14,186.41162109375,186.99688072523415,185.66284597541275,186.7903161848187,94580000
2016-11-15,187.86611938476562,187.86611938476562,186.5923377483642,186.79888912400287,91652600
2016-11-16,187.51321411132812,187.74559750549724,187.12591720952304,187.24640987081162,65617700
2016-11-17,188.47718811035156,188.53742788089505,187.556269499148,187.6681602436499,69797200
2016-11-18,188.05548095703125,188.71819731307983,187.8747353571205,188.54606677627606,86265800
2016-11-21,189.47555541992188,189.50137434123363,188.4857950823933,188.63210668073216,72402600
2016-11-22,189.8456573486328,190.0263898062263,189.11408619017453,189.78540444095668,67429000
2016-11-23,189.94891357421875,190.000551413954,189.1312838020727,189.3292332319633,56620200
2016-11-25,190.6546630859375,190.68908393437687,190.21571518886103,190.29318508010246,37872300
2016-11-28,189.75961303710938,190.62027893294695,189.65633733207906,190.344872675293,76572500
2016-11-29,190.12966918945312,190.58582097483202,189.49277182273693,189.79401008072682,69886700
2016-11-30,189.6735382080078,190.9128990939236,189.6132852967144,190.74937048637665,113291800
2016-12-01,188.97637939453125,189.9747416538877,188.61488823352252,189.9747416538877,79040500
2016-12-02,189.07102966308594,189.5616154027923,188.70955165458884,189.06242773409173,74840300
2016-12-05,190.20706176757812,190.5513226896381,189.7078742376925,189.90582361124137,67837800
2016-12-06,190.80960083007812,190.8440348156055,189.91451419713022,190.39648493277275,59877400
2016-12-07,193.3055419921875,193.36578176856935,190.53419709339596,190.65468977887744,110738100
2016-12-08,193.7788848876953,194.25225366825794,193.01289290922742,193.27971031842955,99714400
2016-12-09,194.94943237304688,194.96664936856968,193.96827375176193,194.00270774280756,88005800
2016-12-12,194.7256317138672,195.33671019288985,194.30390075607875,194.85472632710983,102016100
2016-12-13,196.02520751953125,196.52439518214243,195.3711063406179,195.38832333111233,110477500
2016-12-14,194.4071807861328,196.42973738751738,193.96823285552694,195.72399831251653,142501800
2016-12-15,195.2075958251953,196.06826157153114,194.41578491449238,194.64816834316386,124972600
2016-12-16,194.82577514648438,195.72615053294177,194.50545614694187,195.66554250053082,156420200
2016-12-19,195.25,195.6742166144554,194.8604203227072,195.00759428034576,90341100
2016-12-20,196.0031280517578,196.15031517430683,195.55295368788907,195.78669349639583,89838800
2016-12-21,195.4578094482422,196.0465053614896,195.4578094482422,195.8733602817182,67909000
2016-12-22,195.1201629638672,195.4318293772006,194.72191740956032,195.31062650591105,56219100
2016-12-23,195.40589904785156,195.41455167970537,194.9730296729116,195.1634800445702,36697800
2016-12-27,195.8907012939453,196.28893370223204,195.65694814378827,195.67426661679508,42672500
2016-12-28,194.27169799804688,196.1676672693657,194.159160985266,196.15036201208866,64095000
2016-12-29,194.22842407226562,194.69591701686926,193.78688901390194,194.34096108645304,48696100
2016-12-30,193.51852416992188,194.64398685218566,192.8259307339041,194.55740771888804,108998300
2017-01-03,194.9989776611328,195.50976029257782,193.82157257247454,194.82581936358508,91366500
2017-01-04,196.15907287597656,196.30624686724428,195.31930529453058,195.32795792573788,78744400
2017-01-05,196.0031280517578,196.15896780087922,195.20665047323976,195.89059106584907,78379000
2017-01-06,196.70445251464844,197.17194549722691,195.57032397093968,196.11574345904899,71559900
2017-01-09,196.05516052246094,196.5832615735767,196.02052358231973,196.444740233256,46939700
2017-01-10,196.05516052246094,196.91223324418567,195.66556760154376,196.07246578240944,63771900
2017-01-11,196.6091766357422,196.6091766357422,195.30190332551544,195.9685255269501,74650000
2017-01-12,196.11575317382812,196.30621671212265,194.7565505161322,196.0897820740718,72113200
2017-01-13,196.56593322753906,196.86893378287968,196.2542668325375,196.28889056081704,62717900
2017-01-17,195.87330627441406,196.33214655384955,195.48372664981474,195.9252484630114,61240800
2017-01-18,196.3061981201172,196.34948768565184,195.5703151363904,196.12438722891997,54793300
2017-01-19,195.5790557861328,196.5227079091873,195.14618638545178,196.38418653053918,66608800
2017-01-20,196.2975616455078,196.79102574487473,195.63093926975216,196.26292470618137,129168600
2017-01-23,195.78675842285156,196.35814900891876,195.0249175182166,196.29755418258387,75061600
2017-01-24,197.0420684814453,197.45761922169237,195.8906348046117,196.00317181564785,95555300
2017-01-25,198.74758911132812,198.74758911132812,197.82989522641046,197.994387651161,84437700
2017-01-26,198.53981018066406,198.86879503523576,198.26276752205186,198.6004050059098,59970700
2017-01-27,198.22813415527344,198.7648877675818,198.04632326813524,198.61771381614628,59711100
2017-01-30,196.99879455566406,197.56151928587133,196.0118532129129,197.5355481881769,79737300
2017-01-31,196.98147583007812,197.04208386469998,195.93393966411406,196.50531702276677,75880800
2017-02-01,197.0594024658203,197.89916990736018,196.47070659882672,196.98148916756324,79117700
2017-02-02,197.1892852783203,197.47498060248765,196.36683624760258,197.0594165618137,69657600
2017-02-03,198.54840087890625,198.73021171817535,197.7865602255975,198.09822651426103,80563200
2017-02-06,198.1935577392578,198.53986115142888,197.85592016871882,198.14161552996327,57790100
2017-02-07,198.20217895507812,198.82551174651633,198.0117154237986,198.5831060176372,57931200
2017-02-08,198.4619140625,198.5917695636371,197.65677032508353,198.20218985010365,51566200
2017-02-09,199.63931274414062,199.9423133072741,198.46190780053314,198.46190780053314,65955200
2017-02-10,200.42709350585938,200.6521939457707,199.65658685335302,199.98557167468823,66015900
2017-02-13,201.5179901123047,201.7777143504287,200.89465722485642,200.92062832765646,55182100
2017-02-14,202.32308959960938,202.33175543929215,200.98985809048764,201.33614821464042,71109000
2017-02-15,203.3793182373047,203.56978179352265,202.05473918459447,202.10668138899516,86785800
2017-02-16,203.20611572265625,203.58704272743492,202.45292755146534,203.40523185329258,84722400
2017-02-17,203.52647399902344,203.52647399902344,202.5222141034397,202.5395325733972,77204100
2017-02-21,204.73846435546875,204.9116093810841,203.89003127275183,203.89869711060973,88946100
2017-02-22,204.55670166015625,204.78178892544693,204.16712195825545,204.33161439486557,62115200
2017-02-23,204.69522094726562,205.09345327495478,203.93336681064753,205.07614801557466,74615900
2017-02-24,204.9549560546875,204.99823241556211,203.80352215880401,203.846811729801,82381600
2017-02-27,205.2752227783203,205.44836780805215,204.61726638129167,204.868324692885,56515400
2017-02-28,204.72119140625,205.1367422021414,204.3316117094692,204.89433647036128,96961900
2017-03-01,207.58677673339844,208.05428292165232,206.36608227643924,206.38340074529486,149158200
2017-03-02,206.279541015625,207.40500384362272,206.22759881296895,207.3963380030982,70246000
2017-03-03,206.4093475341797,206.57383994363258,205.81198592516427,206.1929129343984,81974300
2017-03-06,205.794677734375,206.1496204332648,205.18865029553214,205.61286686069826,55391500
2017-03-07,205.1800079345703,205.84663022458378,204.9722259557022,205.49167429781244,65103700
2017-03-08,204.7991180419922,205.73411730123487,204.6605966976327,205.47439308309148,78168800
2017-03-09,205.05882263183594,205.38780749066854,204.08919973437727,204.9203013007358,90683900
2017-03-10,205.7774200439453,206.06311538117748,204.82510225317142,206.01982580702898,81991700
2017-03-13,205.88131713867188,205.92460671548756,205.3878529513206,205.71682467284674,57256800
2017-03-14,205.0934600830078,205.3878212338226,204.4787931015685,205.33586582359263,59880800
2017-03-15,206.8682098388672,207.29242645521649,205.43108077298604,205.6648338644537,96081800
2017-03-16,206.46133422851562,207.08466706705843,206.13236254881758,207.0067537647712,78344000
2017-03-17,206.0987548828125,206.91609164929082,206.0987548828125,206.72479950106856,89002100
2017-03-20,205.8726348876953,206.3856394848311,205.481360419839,206.0987013370461,52537000
2017-03-21,203.2293701171875,206.60305326782938,203.0989496933602,206.4813231163934,131809300
2017-03-22,203.7075958251953,203.9945340186917,202.6381085713206,203.26415312665975,97569200
2017-03-23,203.49024963378906,204.62929903603808,203.11636886041887,203.70762587903027,100410300
2017-03-24,203.3424072265625,204.36841659360624,202.55985815907462,203.79455346899104,112504900
2017-03-27,203.1337127685547,203.39456686931302,201.38601284837802,201.6642474929537,87454500
2017-03-28,204.6118927001953,205.0379415959101,202.71636518145223,202.82940506036013,93483900
2017-03-29,204.80316162109375,205.03793163989064,204.09886483229388,204.3249445791319,61950400
2017-03-30,205.45530700683594,205.65530268652503,204.5684215614003,204.74231988790189,56737900
2017-03-31,204.97711181640625,205.64662110831728,204.9249303720504,205.11622253190876,73733100
2017-04-03,204.6205596923828,205.2292103795787,203.38586450761696,205.02922799684075,85546500
2017-04-04,204.75094604492188,204.8379018147393,203.9510033794349,204.33358753849123,56466200
2017-04-05,204.14236450195312,206.41177287881223,203.93367854436426,205.42922807143728,108800600
2017-04-06,204.7162322998047,205.23792727038372,203.83802387447042,204.281479857193,69135800
2017-04-07,204.50755310058594,205.20315968524076,204.02063247160518,204.4640752013715,74412300
2017-04-10,204.62930297851562,205.42924598430415,204.09890439920446,204.6466967933961,67615300
2017-04-11,204.38577270507812,204.49010902347314,202.89022355933523,204.2466487688256,88045300
2017-04-12,203.49024963378906,204.29889616523477,203.26418311507172,204.10760400801504,81864400
2017-04-13,202.16860961914062,203.8902391301026,202.16860961914062,203.1511545480397,92880400
2017-04-17,203.95974731445312,203.95974731445312,202.49028207956655,202.69026446865107,68405400
2017-04-18,203.35108947753906,203.89019149179717,202.66418650251418,203.22066906063267,83225800
2017-04-19,202.97718811035156,204.29013548806833,202.75110838727136,203.9162548192655,68699900
2017-04-20,204.62930297851562,205.07275901861107,203.27287730489192,203.59458990841736,92572200
2017-04-21,203.9771270751953,204.60317159023134,203.5771622985608,204.55100342524338,110389800
2017-04-24,206.22044372558594,206.42912964572335,203.95103575600228,206.22913399691217,119209900
2017-04-25,207.42037963867188,207.7681762632812,206.7769412887948,206.86389707874253,76698300
2017-04-26,207.28994750976562,208.27249221966898,207.24648288205628,207.38559357238978,84702500
2017-04-27,207.46389770507812,207.76821649363913,206.92479558467883,207.61171196253804,57410300
2017-04-28,207.01170349121094,207.75077460749748,206.88126981121428,207.7246905250162,63532800
2017-05-01,207.53343200683594,207.9594942023241,207.11607335197746,207.53343200683594,66882500
2017-05-02,207.61170959472656,207.79429821226205,207.2030411891657,207.67256804470733,57375700
2017-05-03,207.35951232910156,207.7073222286767,206.68129960941886,207.61167616474242,73137700
2017-05-04,207.60293579101562,207.7420597261616,206.75082490652684,207.66380748798775,61462700
2017-05-05,208.42031860351562,208.43771241616818,207.53341990451747,207.97687588781238,62001300
2017-05-08,208.3855743408203,208.6116408675857,207.95951210864615,208.46382660767063,48385700
2017-05-09,208.19424438476562,208.84637302532886,207.8464344825772,208.646390623815,51363200
2017-05-10,208.568115234375,208.568115234375,207.9420707076507,208.15075663908897,54293800
2017-05-11,208.14202880859375,208.30723681605554,207.05514798854318,208.1159447303196,62358300
2017-05-12,207.7942352294922,208.1855097017798,207.5246908878627,207.88988127983708,53912700
2017-05-15,208.94203186035156,209.06376201665978,208.20294738217117,208.22034119524147,61918900
2017-05-16,208.75076293945312,209.2637677075588,208.35948834119614,209.2376836188479,51241800
2017-05-17,205.04660034179688,208.7506855083303,204.98572864565472,208.7506855083303,172174100
2017-05-18,205.8726348876953,206.72474579265176,204.707488487347,204.9683425551142,107047700
2017-05-19,207.2117156982422,207.88123820265318,206.30743641771704,206.35960459018685,115011400
2017-05-22,208.26376342773438,208.42897143876425,207.65511280887827,207.72466150738603,61010600
2017-05-23,208.7246551513672,208.88986320617354,208.25511507269738,208.6376993538085,48341700
2017-05-24,209.2115478515625,209.3158841806334,208.62027769578378,208.9593973004445,46927700
2017-05-25,210.21148681640625,210.48973473560142,209.5158935536004,209.72456622540574,64071700
2017-05-26,210.16799926757812,210.33319402554446,209.9419195409902,210.02017178438314,46629900
2017-05-30,209.9854278564453,210.23757843310824,209.68979938240147,209.846303891863,35201900
2017-05-31,209.93324279785156,210.31582703587898,209.23763629849174,210.28103941373627,91796000
2017-06-01,211.6027069091797,211.62010072160516,210.10715746278314,210.39409566364205,68962000
2017-06-02,212.3070068359375,212.46352461486995,211.3592496925739,211.65487817016762,88666100
2017-06-05,212.1504669189453,212.42001126633144,211.95047127548702,212.1330731091686,44698800
2017-06-06,211.4722900390625,212.14179925139388,211.39402451562816,211.58531665274904,50375400
2017-06-07,211.86354064941406,212.08960711883776,211.1418500804662,211.8113724847463,54144300
2017-06-08,211.9678955078125,212.44612583838824,211.43749700800873,211.95920523547161,65950700
2017-06-09,211.6461944580078,213.03739436088486,210.37671144488533,212.23745143152235,132256400
2017-06-12,211.6027069091797,211.65487507886468,210.75059584661142,211.40272450285673,86108100
2017-06-13,212.63743591308594,212.68960408671592,211.7940150591544,212.141811728416,60067000
2017-06-14,212.3678436279297,212.9156225951455,211.5418035063695,212.90693232403044,78602300
2017-06-15,211.959228515625,212.08095867972415,210.73322333374514,211.01145802271776,66464900
2017-06-16,212.0054931640625,212.17150685263007,211.12301548497675,212.11908428409106,84553100
2017-06-19,213.77053833007812,213.83169357115463,212.73951189489816,212.83562441570058,65123800
2017-06-20,212.32879638671875,213.42097778453336,212.31133108360427,213.41224513297612,56906400
2017-06-21,212.27642822265625,212.83562470837668,211.8046116040748,212.722046879851,55977600
2017-06-22,212.18028259277344,212.78316891798806,212.00553621805898,212.28514108343714,44148100
2017-06-23,212.43362426757812,212.76563829873103,211.85694937284703,212.24139930266776,66986800
2017-06-26,212.5734405517578,213.52583284795475,212.36375025939995,213.1064255986545,56700500
2017-06-27,210.8608856201172,212.6520655635053,210.84340698681302,212.35498212649782,82247700
2017-06-28,212.7482147216797,212.94917237630065,211.64728728268415,211.88320220993936,70042600
2017-06-29,210.8783721923828,212.94914368514193,209.66386711169204,212.8967211155467,106949700
2017-06-30,211.27157592773438,212.06668719889802,211.07935093179827,211.69096985873466,86820700
2017-07-03,211.6298370361328,212.65211735058313,211.6298370361328,212.21524473762346,39153800
2017-07-05,212.11912536621094,212.3288156809787,211.1842116052259,211.99680157183187,54427600
2017-07-06,210.17941284179688,211.4725520189999,209.99592048156632,211.3502282229441,65400800
2017-07-07,211.54241943359375,211.69095449562056,210.18811190861874,210.75605420350075,57972300
2017-07-10,211.7696075439453,212.1453248908913,211.23662246964494,211.5424386047802,36663300
2017-07-11,211.61233520507812,211.92688398522515,210.44151993042246,211.76960292900532,50354600
2017-07-12,213.20257568359375,213.36858941584214,212.58222401626992,212.58222401626992,59610400
2017-07-13,213.56076049804688,213.6743516192722,212.9840855734601,213.2112678159107,39471600
2017-07-14,214.5568389892578,214.91507767060173,213.46465764293498,213.56077013470306,60262700
2017-07-17,214.53062438964844,214.8626517801351,214.35587804339448,214.4782018190014,33531900
2017-07-18,214.6442413330078,214.69666390996053,213.77922881640785,214.11998889889392,42742500
2017-07-19,215.8063201904297,215.81505284233629,214.95004034103505,214.95878632523463,51034300
2017-07-20,215.90240478515625,216.1819962652532,215.35194114344907,216.05967249290617,47135200
2017-07-21,215.7102508544922,215.73646214774993,215.098618459023,215.32580077698435,82340800
2017-07-24,215.65774536132812,215.7975344275309,215.1859155994858,215.6315207458564,46622300
2017-07-25,216.18202209472656,216.5140495160354,215.9548531567374,216.4091910327157,54915600
2017-07-26,216.19078063964844,216.50532946269527,215.92866773068812,216.47038551893203,47575400
2017-07-27,215.98974609375,216.68874471088822,214.66165005441633,216.65380077956166,70766600
2017-07-28,215.73638916015625,215.8674455821062,215.0548691014343,215.50920691905483,50088400
2017-07-31,215.61412048339844,216.23447214886414,215.40441682240316,216.13835963744478,65838700
2017-08-01,216.0946502685547,216.2519179912297,215.57039786171953,216.21697405251055,55050400
2017-08-02,216.19947814941406,216.33928055770994,215.2645645427634,216.22568943443312,47211200
2017-08-03,215.78013610839844,216.11215024251916,215.50053122461816,216.0859389512016,40856000
2017-08-04,216.1732635498047,216.50527759905225,215.78881359903158,216.26937603749795,60191800
2017-08-07,216.5751953125,216.5751953125,216.1383227591881,216.2431812379417,31995000
2017-08-08,216.04222106933594,217.4839085667453,215.6665170541975,216.2606573569168,61719400
2017-08-09,216.0334930419922,216.0859156189669,214.99373415768284,215.35197287673438,62632600
2017-08-10,212.98411560058594,215.325759564362,212.93169302410396,215.1946897908639,120479500
2017-08-11,213.2986602783203,213.89281390900854,212.97537884138708,213.21129376329955,74869900
2017-08-14,215.41311645507812,215.63155273552076,214.5481173171926,214.58306125585472,73291900
2017-08-15,215.3868865966797,215.81502646905696,215.0810838298028,215.7975478350867,55242700
2017-08-16,215.7626190185547,216.3130827027136,215.33447911617642,215.9111540869817,56715500
2017-08-17,212.39866638183594,215.46551982886018,212.39866638183594,215.15097109922414,128490400
2017-08-18,212.0666961669922,213.35983528609938,211.6210775974352,212.23269655023637,136748000
2017-08-21,212.23265075683594,212.49477691784702,211.29775055905455,212.0054818611812,65469700
2017-08-22,214.45201110839844,214.60927883542794,212.80063331312437,212.81811194911418,63140100
2017-08-23,213.68310546875,214.11124537928853,213.33361275194193,213.48214782319997,50203800
2017-08-24,213.18508911132812,214.224834665884,212.9753854706238,214.0675669345757,50741700
2017-08-25,213.68310546875,214.60054051573684,213.53457039749193,213.9801756112661,64445900
2017-08-28,213.69183349609375,214.24228381219737,213.27242627241588,214.21607252725394,40565600
2017-08-29,213.93650817871094,214.1986210613908,212.25890573580116,212.37249687315784,51135700
2017-08-30,214.95005798339844,215.22093020225122,213.73555265404883,213.9190450174918,62030800
2017-08-31,216.24314880371094,216.48779633028764,214.98495390572216,215.57036143947994,103803900
2017-09-01,216.54901123046875,216.97715118612592,216.40047614355765,216.61891244765528,62007000
2017-09-05,214.9937286376953,216.26940241793108,214.0238709916845,216.04222014714927,91398800
2017-09-06,215.72764587402344,216.05967325683554,215.1422382948435,215.67522330458812,57916900
2017-09-07,215.701416015625,216.05092200225064,215.29075481402126,216.03344336984682,58034700
2017-09-08,215.44810485839844,215.91118877326923,215.2034572555344,215.41314758239247,63832800
2017-09-11,217.74600219726562,217.82463604927855,216.7062434907916,216.72370879193383,71364800
2017-09-12,218.47996520996094,218.51490914779853,217.92950152990056,218.1129938673514,56896000
2017-09-13,218.58482360839844,218.61978088064765,218.07804981912886,218.1916409554993,59228000
2017-09-14,218.51487731933594,218.71584826257865,218.08675081479768,218.2614971431168,95446300
2017-09-15,218.80906677246094,218.89686685756087,218.26466069008939,218.3700261515919,95432400
2017-09-18,219.2744903564453,219.62571756038795,218.888132393033,219.17790086559222,46235200
2017-09-19,219.4939727783203,219.58178626336064,219.16908700089311,219.52031414414108,47108100
2017-09-20,219.57298278808594,219.6871376316229,218.57197075575138,219.58177217510004,59574100
2017-09-21,218.98472595214844,219.502790777049,218.8091123469146,219.4149906736617,48211400
2017-09-22,219.028564453125,219.1954020155708,218.659771977513,218.68611334016705,51214000
2017-09-25,218.58078002929688,219.12519956729818,217.8344189345128,218.77395899464284,57064400
2017-09-26,218.71250915527344,219.2569153169374,218.47542343390498,219.01105360531767,54082000
2017-09-27,219.5642547607422,219.95061271699575,218.5281117509296,219.41498253190946,81001400
2017-09-28,219.82772827148438,219.9067523978232,219.19550846385067,219.28330858251772,44778800
2017-09-29,220.60037231445312,220.67940981824583,219.63449087507146,219.81888045418575,85578000
2017-10-02,221.55747985839844,221.55747985839844,220.65304379358867,220.82867077220482,59023000
2017-10-03,222.03167724609375,222.05801861786682,221.47848164193948,221.55751915571844,66810200
2017-10-04,222.29507446289062,222.54093616534342,221.76822030137302,221.88237516267534,55953600
2017-10-05,223.61224365234375,223.6297956358955,222.33023873464768,222.6287832365561,63522800
2017-10-06,223.35751342773438,223.64728183527401,222.9009208447531,223.1643344893746,80646000
2017-10-09,222.9887237548828,223.64728467170082,222.72529670846438,223.58582595332834,35803100
2017-10-10,223.57704162597656,223.95462352736135,223.0150701668452,223.5594896480193,43057400
2017-10-11,223.92828369140625,223.92828369140625,223.31362949729203,223.4804536797643,47674300
2017-10-12,223.59461975097656,223.9634122859535,223.35753405047097,223.61218512839181,47065100
2017-10-13,223.8668212890625,224.14781373197127,223.59461823403035,224.03365887723245,54800400
2017-10-16,224.16537475585938,224.35855371853964,223.75268886117814,224.09514004075535,38221700
2017-10-17,224.32342529296875,224.36733203658568,223.89316064305405,224.11268096268168,31561000
2017-10-18,224.5429229736328,224.7448778957607,224.3497440399607,224.70097115657055,40888300
2017-10-19,224.60440063476562,224.63953138846324,223.33997486924443,223.76145012441816,61903800
2017-10-20,225.76345825195312,225.78982641459802,224.58684598620817,225.4034685192586,89176400
2017-10-23,224.88536071777344,226.11469582135382,224.8063366262995,226.08835445752916,63915300
2017-10-24,225.28054809570312,225.51762041234878,224.92053152803788,225.31567885269672,66935900
2017-10-25,224.16537475585938,225.06102145569892,223.032655746014,224.94686659635397,103715300
2017-10-26,224.45510864257812,225.05219741823774,224.3321778123861,224.78000779258642,69798000
2017-10-27,226.2903289794922,226.4484039824023,224.4639316285266,225.20151672008473,85562500
2017-10-30,225.44729614257812,226.19367034994826,225.14875181901115,225.20143453511676,54285700
2017-10-31,225.79861450195312,226.05326559738907,225.50007005764587,225.82495587065915,60304800
2017-11-01,226.0971221923828,226.92252067355219,225.72834309044615,226.58008293603956,54202700
2017-11-02,226.1849365234375,226.3254327331981,224.95562818417207,226.0268883362988,56449500
2017-11-03,226.94015502929688,226.9840483817832,225.9303399529263,226.3430392945881,59589700
2017-11-06,227.29135131835938,227.42305815481896,226.73815580831425,226.8083905221211,49652600
2017-11-07,227.13330078125,227.7303896316761,226.6239986229519,227.3967144514631,57502200
2017-11-08,227.51962280273438,227.61622567589356,226.67667229483763,226.95766472977436,50469600
2017-11-09,226.69424438476562,226.88742332847352,225.10489269517504,226.30788649734987,95085500
2017-11-10,226.6240234375,226.79965043481567,225.9918037628481,226.3079269986328,59984700
2017-11-13,226.83473205566406,227.06304177030458,225.903968014781,225.93909877016756,50228600
2017-11-14,226.30787658691406,226.41324204306554,225.24537904459302,226.02688417256908,61315200
2017-11-15,225.17518615722656,225.8600885463174,224.4639423992059,225.33323437080526,80811500
2017-11-16,227.08937072753906,227.4581766466564,226.07958263990565,226.123475984054,67777000
2017-11-17,226.42201232910156,227.0630212716927,226.34298823430197,226.7381355052124,75756800
2017-11-20,226.80838012695312,227.00155907721162,226.42202222643613,226.6679107057775,48075500
2017-11-21,228.29234313964844,228.47675950200642,226.77327967708692,227.58109944745067,69176800
2017-11-22,228.09042358398438,228.4328613813921,227.92358598114689,228.3011545362353,45033400
2017-11-24,228.61721801757812,228.72261027543163,228.44161784831442,228.58211406187303,27856500
2017-11-27,228.5031280517578,228.95972072424098,228.30115968668323,228.66117626951154,52274900
2017-11-28,230.82118225097656,230.84752361298823,228.8718410713837,228.96844393003283,98971700
2017-11-29,230.68077087402344,231.48861760093604,230.23296755517129,230.95297398053415,77512100
2017-11-30,232.70030212402344,233.61348725759353,231.5236765582646,231.60270064884793,127894400
2017-12-01,232.21734619140625,232.96372056931824,228.96846183595338,232.48078662903424,164390900
2017-12-04,231.93637084960938,234.2720431578022,231.88366132676438,233.8417919636999,94040600
2017-12-05,231.10220336914062,232.82323509394593,230.97049654271137,231.10220336914062,77994500
2017-12-06,231.14613342285156,231.5764115200741,230.68075136428126,231.19881616179032,75898600
2017-12-07,231.8749542236328,232.19105065488048,230.88271798624396,231.8749542236328,77218600
2017-12-08,233.13941955566406,233.14818214845408,231.83984933383653,232.83208568193703,76563900
2017-12-11,233.84178161621094,233.90325372605125,233.1129860750919,233.84178161621094,83077500
2017-12-12,234.25454711914062,234.72871856268947,233.87697856081323,234.63211567746802,85195800
2017-12-13,234.22817993164062,234.9394236201073,234.14036644482331,234.50038298293458,102905400
2017-12-14,233.2710723876953,234.6408770191753,233.2183896554779,234.52672216706637,100666700
2017-12-15,235.21365356445312,235.68141441656053,234.22517983425556,234.27813186023835,144610300
2017-12-18,236.7051544189453,237.05817683775444,236.51098804851765,236.616892080772,83653600
2017-12-19,235.7960968017578,236.9963783509173,235.72547616128801,236.95226065103572,82382900
2017-12-20,235.67257690429688,236.81990669688057,235.3725064498348,236.766954671616,76751500
2017-12-21,236.15798950195312,236.87289574124028,235.9108710622342,236.29920388663393,67032300
2017-12-22,236.09620666503906,236.21094502457504,235.55782519349802,236.17563469843614,78720900
2017-12-26,235.81381225585938,236.03445469204817,235.54905210598926,235.6902395633259,45244400
2017-12-27,235.9285430908203,236.2903999066704,235.6549486334027,235.98149511910174,57751000
2017-12-28,236.41387939453125,236.4580240283189,236.0432153004583,236.4315480215994,45116100
2017-12-29,235.52255249023438,237.0140975346904,235.32841300017625,236.99645583574645,96007400
2018-01-02,237.20816040039062,237.2434707167546,235.99904467025218,236.3873773486166,86655700
2018-01-03,238.70860290527344,238.85865158951364,237.3759141786167,237.3759141786167,90070400
2018-01-04,239.71470642089844,240.20013584157383,238.77037745689134,239.35287660137044,80636400
